Date,Campaing_Name,Ad-group,Trip_id,Keyword,Impressions,Clicks,CTR,Cost,Conversion Rate
2015-07-30,Wakacje z dziećmi,Pakiety Wakacyjne 2015,BmdIloO3,animacje dla dzieci,74633,3783,"5,07","924,85","0,76"
2020-04-20,Wakacje dla par,First Minute 2020,l0deoaDV,relaks i wellness,24836,23911,"96,28","2466,48","13,48"
2019-03-27,Przygoda i eksploracja,First Minute 2019,rZ6R5T4A,przygoda,19632,14952,"76,16","750,11","1,82"
2023-03-23,Egzotyczne destynacje,Nowe Destynacje 2023,NFlJ7DkE,nieodkryte miejsca,56900,22088,"38,82","3582,09","0,44"
2023-05-26,Wakacje dla par,Pakiety Wakacyjne 2023,bzNgzdIv,relaks i wellness,64122,46209,"72,06","3682,05","9,34"
2024-05-26,Wakacje budżetowe,Nowe Destynacje 2024,NISZ1NL3,budżetowe wakacje,45902,20658,"45,00","983,66","29,49"
2018-09-03,Luksusowe podróże,First Minute 2018,2Y4dMv83,5-gwiazdek,33003,28266,"85,65","1043,78","10,21"
2023-08-24,Przygoda i eksploracja,First Minute 2023,BLLwHB0P,egzotyka,73614,56722,"77,05","3683,68","19,51"
2021-10-10,Wakacje dla par,Last Minute 2021,sR7kOASc,dla par,2608,1298,"49,77","4693,27","9,10"
2023-01-08,Luksusowe podróże,Last Minute 2023,C4esqV1u,wysoki standard,12197,2650,"21,73","4498,21","21,89"
2020-07-31,Rodzinne wakacje,Pakiety Wakacyjne 2020,Pz8Gm8MV,rodzinne wakacje,65473,51003,"77,90","1286,53","27,44"
2019-02-14,Wakacje dla par,Nowe Destynacje 2019,4If5uCnY,luksusowe podróże,61461,58560,"95,28","378,25","6,68"
2020-05-10,Egzotyczne destynacje,First Minute 2020,ikihB599,plaże,24545,15546,"63,34","1428,21","29,52"
2018-11-04,Luksusowe podróże,All Inclusive 2018,d9mJbrhc,luksusowe podróże,33102,29704,"89,73","4389,53","25,16"
2021-04-14,Rodzinne wakacje,Pakiety Wakacyjne 2021,HYtOJqSw,rodzinne wakacje,37732,33900,"89,84","162,74","7,92"
2021-03-26,Wakacje z dziećmi,Oferty Specjalne 2021,T7v68AZH,dla dzieci,87144,69261,"79,48","3201,81","16,30"
2016-08-18,Wakacje dla par,Nowe Destynacje 2016,CkV6jLdk,dla par,9320,3628,"38,93","494,98","6,29"
2023-09-30,Rodzinne wakacje,Last Minute 2023,zGpMubzz,rodzinne wakacje,9117,3330,"36,53","738,59","16,01"
2024-01-28,Wakacje budżetowe,All Inclusive 2024,uQMLd8Oo,oszczędne podróże,75698,34195,"45,17","2532,48","15,63"
2016-09-11,Wakacje dla seniorów,Last Minute 2016,I3W3mzs0,dla seniorów,88651,2754,"3,11","270,42","4,75"
2015-11-21,Relaks i wellness,First Minute 2015,JJBZgixH,joga,34091,25734,"75,49","526,19","5,12"
2021-03-31,Wakacje budżetowe,Oferty Specjalne 2021,CHKbVFJh,oszczędne podróże,37924,37343,"98,47","1618,13","23,21"
2020-08-18,Rodzinne wakacje,Nowe Destynacje 2020,j6RggHaa,rodzinne wakacje,84817,21296,"25,11","1110,02","23,61"
2024-11-09,Egzotyczne destynacje,All Inclusive 2024,Fp9UfUXX,nieodkryte miejsca,41750,21101,"50,54","950,71","17,70"
2022-02-01,Rodzinne wakacje,Nowe Destynacje 2022,PFZpLEb3,rodzinne wakacje,97770,10096,"10,33","2044,08","1,37"
2020-04-17,Wakacje dla seniorów,Last Minute 2020,ecCsTMZV,dla seniorów,15471,5498,"35,54","1754,29","27,84"
2018-05-01,Wakacje dla seniorów,Pakiety Wakacyjne 2018,NOeMv6OM,dla seniorów,68426,44509,"65,05","2808,17","26,39"
2018-02-13,Luksusowe podróże,All Inclusive 2018,zJLA2xy6,relaks,25775,8349,"32,39","2529,49","1,26"
2024-04-16,Przygoda i eksploracja,First Minute 2024,YTS2IAYq,ekstremalne,60018,26529,"44,20","4775,50","9,58"
2016-03-23,Przygoda i eksploracja,Last Minute 2016,lNljT8yg,ekstremalne,45829,39058,"85,23","2998,97","16,08"
2016-04-10,Wakacje dla par,First Minute 2016,29ZzVemC,romantyczne,12127,1560,"12,86","4251,17","22,53"
2024-12-28,Wakacje budżetowe,First Minute 2024,LOTF2h0u,oszczędne podróże,78166,5054,"6,47","4691,10","27,69"
2018-03-18,Przygoda i eksploracja,Oferty Specjalne 2018,dIjee6lp,aktywne wakacje,37297,21575,"57,85","1821,07","18,69"
2022-04-01,Wakacje z dziećmi,Pakiety Wakacyjne 2022,yJlSKakD,rodzinne wakacje,56154,55288,"98,46","3876,53","0,06"
2017-08-08,Wakacje z dziećmi,All Inclusive 2017,3SN2BRHp,rodzinne wakacje,36137,20070,"55,54","840,38","25,48"
2016-10-19,Luksusowe podróże,Last Minute 2016,RPYoFNuq,relaks,6036,4190,"69,42","4013,96","17,14"
2024-09-13,Wakacje dla par,Pakiety Wakacyjne 2024,OplEgcNg,romantyczne,57388,56798,"98,97","1637,05","19,44"
2023-04-07,Przygoda i eksploracja,Pakiety Wakacyjne 2023,h95tWZkK,sport,55019,30341,"55,15","2709,07","6,34"
2018-09-24,Luksusowe podróże,Last Minute 2018,NoMkZY3s,wysoki standard,88405,83499,"94,45","2090,89","14,45"
2019-12-21,Wakacje dla seniorów,Pakiety Wakacyjne 2019,3Lp1nqQc,relaks i wellness,24566,12115,"49,32","2958,52","1,04"
2022-02-19,Luksusowe podróże,Oferty Specjalne 2022,D8fGt7zW,wysoki standard,76064,53482,"70,31","2303,94","29,44"
2018-12-02,Relaks i wellness,Nowe Destynacje 2018,AnSItCoY,joga,38611,33890,"87,77","3760,67","15,09"
2024-10-01,Wakacje budżetowe,Oferty Specjalne 2024,VeJ1fJ76,oferty specjalne,36672,25142,"68,56","4619,68","23,28"
2024-04-14,Luksusowe podróże,All Inclusive 2024,AqYcJvG4,relaks,36355,5718,"15,73","2868,36","28,89"
2016-12-03,Egzotyczne destynacje,Pakiety Wakacyjne 2016,FVkWcQIN,dzika przyroda,58708,31938,"54,40","4441,51","9,05"
2022-10-01,Wakacje z dziećmi,Pakiety Wakacyjne 2022,Kn7TgDeg,dla dzieci,13829,11600,"83,88","4411,96","26,57"
2020-09-30,Relaks i wellness,All Inclusive 2020,DTABTZdH,joga,19867,19093,"96,10","2025,57","19,18"
2019-07-27,Wakacje dla seniorów,All Inclusive 2019,KduYsFNQ,dla seniorów,64584,61421,"95,10","4095,48","5,82"
2024-11-04,Rodzinne wakacje,All Inclusive 2024,YnmgjWCO,rodzinne wakacje,98467,57381,"58,27","1334,87","21,62"
2018-10-25,Wakacje dla seniorów,First Minute 2018,r1IwJbGG,spokojne wakacje,10705,5036,"47,04","4503,72","19,06"
2018-04-15,Wakacje z dziećmi,Oferty Specjalne 2018,s5UcP70A,rodzinne wakacje,1102,828,"75,14","4776,00","18,97"
2023-03-21,Wakacje budżetowe,Nowe Destynacje 2023,39SLAHJp,budżetowe wakacje,94064,75572,"80,34","3911,17","26,83"
2016-12-04,Wakacje budżetowe,Nowe Destynacje 2016,h66FI6xK,oferty specjalne,49293,20921,"42,44","1769,08","21,90"
2020-09-20,Wakacje dla seniorów,First Minute 2020,9gfzX88K,relaks i wellness,95327,30122,"31,60","1184,02","5,70"
2018-08-13,Relaks i wellness,First Minute 2018,SF7FrtYG,zdrowie,34768,23453,"67,46","779,33","9,01"
2021-01-21,Egzotyczne destynacje,All Inclusive 2021,aUuI6TSB,przygoda,24448,10175,"41,62","1121,19","8,13"
2023-11-14,Przygoda i eksploracja,Oferty Specjalne 2023,Euef0A5F,przygoda,49845,19972,"40,07","2288,13","2,54"
2024-09-06,Egzotyczne destynacje,First Minute 2024,uJgIEaMd,dzika przyroda,43308,18929,"43,71","3321,94","0,68"
2021-04-01,Przygoda i eksploracja,Oferty Specjalne 2021,LTcN8CsF,sport,82085,80892,"98,55","3459,35","8,98"
2018-08-15,Egzotyczne destynacje,First Minute 2018,23wjYmc8,eksploracja,8790,7901,"89,89","4052,31","12,43"
2021-03-31,Egzotyczne destynacje,Last Minute 2021,lPPftrdi,egzotyczne destynacje,94142,36698,"38,98","3072,28","28,18"
2016-10-15,Przygoda i eksploracja,First Minute 2016,DlXrk3pS,sport,47864,20828,"43,51","3929,05","25,30"
2021-02-20,Egzotyczne destynacje,Oferty Specjalne 2021,SuOXlu7s,dzika przyroda,99340,96559,"97,20","2556,84","5,59"
2017-01-07,Wakacje budżetowe,Oferty Specjalne 2017,TljUfuuc,oferty specjalne,34746,498,"1,43","3880,22","22,35"
2015-01-30,Egzotyczne destynacje,Nowe Destynacje 2015,xVsvA5dQ,nieodkryte miejsca,97122,35959,"37,02","1921,36","4,25"
2020-03-15,Wakacje dla seniorów,All Inclusive 2020,1aAQAxK0,dla seniorów,34510,3200,"9,27","1043,56","24,12"
2020-06-22,Egzotyczne destynacje,First Minute 2020,t6flKwhe,eksploracja,15312,13269,"86,66","1889,69","25,62"
2016-10-02,Egzotyczne destynacje,All Inclusive 2016,ODzITvbm,przygoda,20289,16214,"79,92","3952,78","23,46"
2020-05-31,Przygoda i eksploracja,Last Minute 2020,PPvrmT4R,aktywne wakacje,16610,658,"3,96","2131,40","6,97"
2017-03-03,Rodzinne wakacje,First Minute 2017,ceccv3ef,rodzinne wakacje,69380,59894,"86,33","3921,32","11,02"
2016-10-21,Wakacje z dziećmi,Oferty Specjalne 2016,bhCtriLn,rodzinne wakacje,38863,2343,"6,03","1048,29","12,01"
2024-09-12,Wakacje z dziećmi,Pakiety Wakacyjne 2024,jGz9QOu6,dla dzieci,29428,21264,"72,26","3759,84","19,53"
2022-11-03,Przygoda i eksploracja,Last Minute 2022,oDlO0hSW,przygoda,31064,1315,"4,23","3041,52","2,20"
2016-03-06,Rodzinne wakacje,Nowe Destynacje 2016,hAsyWNxw,rodzinne wakacje,81250,30692,"37,77","3890,85","6,86"
2016-04-12,Rodzinne wakacje,Last Minute 2016,7DPvkaTV,rodzinne wakacje,12455,6663,"53,50","99,89","5,90"
2024-12-13,Wakacje dla par,Last Minute 2024,XyLOn5HU,luksusowe podróże,73101,32229,"44,09","869,69","10,81"
2019-08-09,Egzotyczne destynacje,Pakiety Wakacyjne 2019,Gs27WSol,przygoda,89769,46007,"51,25","2048,12","25,41"
2022-04-30,Egzotyczne destynacje,Oferty Specjalne 2022,oXa35pYI,egzotyczne destynacje,19413,6844,"35,25","2129,69","21,86"
2024-11-24,Luksusowe podróże,Pakiety Wakacyjne 2024,h1A3Quin,relaks,49238,10271,"20,86","294,43","28,51"
2022-09-06,Wakacje dla par,Nowe Destynacje 2022,k13SIOtW,dla par,84474,61307,"72,57","3916,32","23,93"
2020-03-19,Egzotyczne destynacje,Last Minute 2020,5mzhNhFJ,dzika przyroda,33418,10911,"32,65","3896,39","8,32"
2023-03-03,Relaks i wellness,Nowe Destynacje 2023,IVjbmdR8,zdrowie,66012,28334,"42,92","3789,66","19,00"
2020-01-19,Przygoda i eksploracja,Pakiety Wakacyjne 2020,iCmWLsi1,przygoda,14594,3794,"26,00","2722,04","5,83"
2018-06-20,Wakacje budżetowe,Oferty Specjalne 2018,w6QbEg6w,budżetowe wakacje,45500,4015,"8,82","2652,32","17,88"
2017-09-20,Wakacje budżetowe,Last Minute 2017,JeqWtV36,budżetowe wakacje,90282,57472,"63,66","516,13","4,63"
2015-10-29,Rodzinne wakacje,All Inclusive 2015,Eq0tRi9D,dla dzieci,9851,3432,"34,84","3834,42","11,84"
2016-07-21,Relaks i wellness,Nowe Destynacje 2016,IcIy4wlS,spa,72696,65236,"89,74","4555,93","24,07"
2020-03-05,Wakacje dla par,Pakiety Wakacyjne 2020,bFlIPGPg,luksusowe podróże,9171,3726,"40,63","887,80","14,15"
2021-04-06,Wakacje dla seniorów,First Minute 2021,swR5R9M7,spokojne wakacje,67460,2844,"4,22","2243,77","18,68"
2023-02-03,Relaks i wellness,Nowe Destynacje 2023,rzFsO9Rq,relaks i wellness,67966,54645,"80,40","2086,30","17,39"
2015-07-18,Wakacje dla seniorów,All Inclusive 2015,m6hs21S3,relaks i wellness,81344,57117,"70,22","59,96","19,93"
2016-03-29,Wakacje dla par,All Inclusive 2016,ogVBmmVP,luksusowe podróże,43078,7456,"17,31","574,93","17,36"
2023-07-24,Przygoda i eksploracja,First Minute 2023,nC1lxdgU,sport,23230,17461,"75,17","304,08","19,53"
2016-05-16,Egzotyczne destynacje,First Minute 2016,20T8qY0g,nieodkryte miejsca,5107,3287,"64,36","3708,93","20,74"
2018-06-27,Luksusowe podróże,Pakiety Wakacyjne 2018,he0Kl9OM,wysoki standard,53785,36167,"67,24","4608,97","2,72"
2018-08-23,Rodzinne wakacje,Oferty Specjalne 2018,UYmlKg7Z,rodzinne wakacje,97570,14153,"14,51","1915,31","10,44"
2017-01-22,Wakacje budżetowe,First Minute 2017,Ta1NRgBr,oferty specjalne,66206,57630,"87,05","325,40","16,54"
2020-12-09,Egzotyczne destynacje,Last Minute 2020,8qvFAn39,przygoda,7568,1316,"17,39","4551,87","19,95"
2017-11-13,Wakacje dla par,Pakiety Wakacyjne 2017,Lp3OcMYx,luksusowe podróże,28099,10816,"38,49","3205,10","25,62"
2021-03-19,Egzotyczne destynacje,Pakiety Wakacyjne 2021,Z27VEpwp,plaże,84953,5276,"6,21","789,62","27,40"
2022-04-01,Egzotyczne destynacje,Last Minute 2022,BKTZjrbb,plaże,33111,26846,"81,08","3324,62","9,44"
2023-02-21,Wakacje dla seniorów,Oferty Specjalne 2023,0cIvG1ey,relaks i wellness,22612,14953,"66,13","190,84","18,51"
2016-02-13,Wakacje z dziećmi,First Minute 2016,oIDN1T7N,animacje dla dzieci,10990,5692,"51,79","409,20","20,77"
2017-10-17,Relaks i wellness,Nowe Destynacje 2017,MVUWEr0a,zdrowie,29937,5829,"19,47","3679,94","14,36"
2018-07-31,Rodzinne wakacje,Nowe Destynacje 2018,ej46fXjo,dla dzieci,44435,12469,"28,06","4397,07","13,89"
2018-12-10,Wakacje budżetowe,Pakiety Wakacyjne 2018,zqLl2ww8,oszczędne podróże,70369,40956,"58,20","436,04","2,31"
2017-12-25,Relaks i wellness,First Minute 2017,qyfWfbOP,zdrowie,47904,10497,"21,91","2943,14","14,10"
2016-03-31,Relaks i wellness,Oferty Specjalne 2016,fmIBeQFy,dla seniorów,34416,6619,"19,23","2052,22","12,94"
2024-08-06,Luksusowe podróże,Last Minute 2024,D3ZJSCfp,5-gwiazdek,84790,52315,"61,70","4077,77","29,92"
2017-05-21,Przygoda i eksploracja,All Inclusive 2017,JkWTLeR1,przygoda,87245,69320,"79,45","4150,72","27,15"
2021-10-01,Wakacje dla seniorów,First Minute 2021,NV4bl6zB,spokojne wakacje,17528,16857,"96,17","2013,65","20,04"
2024-06-01,Rodzinne wakacje,Last Minute 2024,FDAhQiYu,rodzinne wakacje,58219,35218,"60,49","2871,95","22,77"
2017-08-27,Wakacje dla par,Last Minute 2017,JBGPPmFO,dla par,18186,11987,"65,91","2931,10","17,69"
2016-07-28,Egzotyczne destynacje,Nowe Destynacje 2016,n45kdWAI,eksploracja,57546,16070,"27,93","1227,12","6,95"
2023-09-22,Relaks i wellness,Nowe Destynacje 2023,lSrFc3p1,dla seniorów,20429,17625,"86,27","2350,65","25,45"
2020-10-05,Wakacje budżetowe,First Minute 2020,8phZCaMY,budżetowe wakacje,36816,22308,"60,59","104,17","23,20"
2016-12-09,Wakacje budżetowe,First Minute 2016,hktwVWTl,oszczędne podróże,17690,3560,"20,12","4720,74","17,02"
2020-12-26,Relaks i wellness,Pakiety Wakacyjne 2020,bURUg0de,spa,23651,4464,"18,87","2238,85","20,74"
2015-12-22,Wakacje z dziećmi,All Inclusive 2015,94gp2I97,dla dzieci,73061,26197,"35,86","3720,73","7,54"
2019-12-31,Wakacje z dziećmi,Nowe Destynacje 2019,Xnaz3rIO,dla dzieci,79735,2614,"3,28","2816,26","22,81"
2016-04-09,Relaks i wellness,Nowe Destynacje 2016,aIDohEOL,zdrowie,42241,37764,"89,40","4971,28","10,34"
2024-03-13,Relaks i wellness,Oferty Specjalne 2024,TKCbiHTH,joga,67770,64753,"95,55","1633,03","5,21"
2019-11-07,Luksusowe podróże,Nowe Destynacje 2019,LYMl92Ov,5-gwiazdek,80363,52133,"64,87","2651,82","2,93"
2017-06-16,Luksusowe podróże,First Minute 2017,iTWiGurz,5-gwiazdek,58251,55554,"95,37","3015,56","7,80"
2019-08-14,Luksusowe podróże,Nowe Destynacje 2019,Vlq85sSR,5-gwiazdek,58815,38695,"65,79","2577,81","28,98"
2023-04-20,Egzotyczne destynacje,First Minute 2023,hZyqD8pw,przygoda,64638,21129,"32,69","2022,43","18,64"
2019-12-12,Wakacje dla seniorów,Oferty Specjalne 2019,VdLl4bET,spokojne wakacje,47353,46287,"97,75","4217,39","12,77"
2021-03-05,Luksusowe podróże,All Inclusive 2021,buMx1MuV,relaks,77421,23617,"30,50","754,53","11,24"
2018-11-25,Przygoda i eksploracja,Pakiety Wakacyjne 2018,YQcNB9VZ,ekstremalne,44460,27731,"62,37","2799,31","18,56"
2022-08-07,Egzotyczne destynacje,Last Minute 2022,NnJ9pvWn,przygoda,99309,8124,"8,18","1043,44","4,48"
2022-02-21,Wakacje budżetowe,First Minute 2022,wsnQuxWc,budżetowe wakacje,57939,15418,"26,61","4122,05","22,06"
2015-05-20,Egzotyczne destynacje,First Minute 2015,6DiLakWd,plaże,57772,4208,"7,28","2447,08","26,22"
2022-10-09,Wakacje budżetowe,All Inclusive 2022,cWaIY7ih,budżetowe wakacje,72774,25454,"34,98","1258,47","3,38"
2020-09-24,Przygoda i eksploracja,Oferty Specjalne 2020,Ko7OTu3q,egzotyka,50557,14249,"28,18","662,73","23,44"
2022-03-08,Luksusowe podróże,Oferty Specjalne 2022,DSqrqabG,5-gwiazdek,83288,9598,"11,52","2540,40","3,17"
2023-04-25,Luksusowe podróże,Oferty Specjalne 2023,XzUN64kX,relaks,5260,2372,"45,10","4847,65","0,49"
2017-12-01,Wakacje budżetowe,Nowe Destynacje 2017,96gHuqWU,oferty specjalne,76250,54141,"71,00","73,43","9,95"
2023-11-03,Przygoda i eksploracja,All Inclusive 2023,1RLhjvb1,aktywne wakacje,99882,28819,"28,85","1712,62","27,20"
2024-04-11,Luksusowe podróże,Oferty Specjalne 2024,vIqqWRH5,wysoki standard,51201,24803,"48,44","4844,59","2,75"
2019-03-19,Rodzinne wakacje,Nowe Destynacje 2019,g1Osrw4S,rodzinne wakacje,80335,70526,"87,79","1099,80","29,04"
2015-06-28,Rodzinne wakacje,Pakiety Wakacyjne 2015,Xjho7snY,dla dzieci,3530,2410,"68,27","4955,47","1,62"
2022-03-27,Egzotyczne destynacje,Last Minute 2022,t1liNt0B,nieodkryte miejsca,87387,26800,"30,67","4577,79","11,57"
2024-10-07,Wakacje dla seniorów,Oferty Specjalne 2024,tV7oi891,spokojne wakacje,13659,10441,"76,44","2801,79","10,53"
2021-05-27,Rodzinne wakacje,Nowe Destynacje 2021,hntyPuvf,rodzinne wakacje,14459,12517,"86,57","4071,33","26,71"
2022-04-05,Relaks i wellness,Pakiety Wakacyjne 2022,j6Jz0apT,zdrowie,62403,41320,"66,21","501,05","25,99"
2015-07-26,Rodzinne wakacje,All Inclusive 2015,zlIKjLtL,dla dzieci,29946,17751,"59,28","4656,89","23,78"
2018-10-09,Wakacje dla seniorów,Nowe Destynacje 2018,mivxm0WC,relaks i wellness,19979,4005,"20,05","4855,23","7,66"
2024-09-10,Wakacje dla seniorów,Oferty Specjalne 2024,CMinlnwr,relaks i wellness,46988,15070,"32,07","4514,32","29,07"
2015-03-02,Egzotyczne destynacje,First Minute 2015,xEARrqw1,eksploracja,51459,12012,"23,34","888,34","4,32"
2017-11-29,Rodzinne wakacje,Pakiety Wakacyjne 2017,AXNpXxgg,rodzinne wakacje,74394,68821,"92,51","137,94","7,93"
2019-06-20,Wakacje dla par,Oferty Specjalne 2019,BlJRjM00,luksusowe podróże,58953,20775,"35,24","2069,99","7,29"
2022-02-12,Egzotyczne destynacje,Last Minute 2022,BF6pIE7r,plaże,19382,16268,"83,93","2954,42","11,61"
2023-03-09,Wakacje dla par,First Minute 2023,iBqWD442,dla par,48901,11902,"24,34","3829,12","24,00"
2017-01-04,Wakacje z dziećmi,Pakiety Wakacyjne 2017,nHRsCeMG,rodzinne wakacje,54133,20257,"37,42","3862,20","26,21"
2017-08-24,Przygoda i eksploracja,Last Minute 2017,yx0lOHOm,przygoda,10384,6415,"61,78","1655,33","25,35"
2021-08-26,Wakacje dla par,Oferty Specjalne 2021,40y1xfwn,relaks i wellness,6229,1793,"28,78","1810,34","15,84"
2023-05-01,Egzotyczne destynacje,First Minute 2023,ZBFIhk7W,eksploracja,23489,23482,"99,97","4384,00","25,13"
2016-06-05,Luksusowe podróże,Nowe Destynacje 2016,ruMEUtMI,5-gwiazdek,74421,21804,"29,30","4311,92","2,18"
2022-07-24,Wakacje dla seniorów,Last Minute 2022,QtVNF3l6,spokojne wakacje,31819,28862,"90,71","3266,75","23,43"
2019-03-04,Wakacje z dziećmi,Pakiety Wakacyjne 2019,96azZ2IX,animacje dla dzieci,58814,57726,"98,15","3303,21","7,89"
2017-08-14,Relaks i wellness,Pakiety Wakacyjne 2017,x41O3q0k,joga,4607,1009,"21,90","1685,18","10,99"
2022-12-05,Przygoda i eksploracja,All Inclusive 2022,3qzPQgYD,sport,77893,25198,"32,35","1661,20","17,22"
2017-03-14,Relaks i wellness,Last Minute 2017,mns1azuo,spa,72068,26532,"36,82","1950,49","27,29"
2018-02-16,Wakacje dla par,Nowe Destynacje 2018,CAI9J5ED,luksusowe podróże,62060,34829,"56,12","2507,18","2,66"
2020-07-09,Relaks i wellness,First Minute 2020,39lSwQsV,dla seniorów,20924,5280,"25,23","3115,45","27,25"
2024-09-17,Rodzinne wakacje,Last Minute 2024,NE3GJJPd,rodzinne wakacje,88757,631,"0,71","1326,15","5,23"
2015-11-29,Luksusowe podróże,Oferty Specjalne 2015,2iwOttth,wysoki standard,69079,40576,"58,74","2348,88","2,15"
2015-05-19,Wakacje z dziećmi,Pakiety Wakacyjne 2015,9RDLiMjz,dla dzieci,64732,15268,"23,59","3166,64","24,33"
2021-07-05,Egzotyczne destynacje,Oferty Specjalne 2021,WStyhJVU,eksploracja,34588,33931,"98,10","3216,38","2,03"
2016-06-06,Relaks i wellness,Nowe Destynacje 2016,kFyVho4Z,relaks i wellness,64929,14519,"22,36","627,29","4,85"
2021-12-16,Luksusowe podróże,Oferty Specjalne 2021,CxfuZP9S,luksusowe podróże,28514,9273,"32,52","701,12","17,71"
2020-10-30,Wakacje z dziećmi,Nowe Destynacje 2020,W4dQwPez,rodzinne wakacje,14228,11023,"77,47","2247,84","17,24"
2023-03-30,Wakacje z dziećmi,Pakiety Wakacyjne 2023,tAu1CFgL,animacje dla dzieci,81053,70579,"87,08","611,25","29,47"
2017-08-12,Przygoda i eksploracja,Oferty Specjalne 2017,8WZCWSgn,sport,10981,609,"5,55","1058,22","8,55"
2018-04-29,Egzotyczne destynacje,First Minute 2018,4VBEBKs1,dzika przyroda,65829,63235,"96,06","4267,04","16,26"
2021-08-19,Relaks i wellness,Last Minute 2021,XIvQI94j,dla seniorów,59343,41478,"69,90","359,60","29,56"
2024-11-25,Relaks i wellness,All Inclusive 2024,WlhnMpmS,spa,59413,8147,"13,71","4793,09","7,07"
2016-07-27,Wakacje dla par,Last Minute 2016,kGzWIB4l,relaks i wellness,56437,55818,"98,90","3737,53","2,04"
2020-12-24,Wakacje z dziećmi,Oferty Specjalne 2020,x85leJ0m,dla dzieci,32059,23084,"72,00","1401,29","24,46"
2018-06-04,Wakacje budżetowe,Last Minute 2018,5H9trYv5,oferty specjalne,13412,2519,"18,78","901,12","17,05"
2018-03-28,Rodzinne wakacje,Last Minute 2018,ji95q6AM,dla dzieci,77798,1751,"2,25","3759,09","16,18"
2018-06-19,Wakacje budżetowe,Last Minute 2018,o7YTBwe4,oszczędne podróże,28483,24888,"87,38","3128,04","26,19"
2015-02-24,Wakacje budżetowe,Oferty Specjalne 2015,NcbRxqvS,oferty specjalne,3293,195,"5,92","814,74","23,09"
2015-10-12,Egzotyczne destynacje,Last Minute 2015,aqNBMXcD,przygoda,99886,93540,"93,65","2788,15","6,72"
2015-09-03,Wakacje dla seniorów,All Inclusive 2015,Ejq7aK8F,dla seniorów,40032,27796,"69,43","1409,13","10,89"
2015-09-13,Wakacje dla seniorów,All Inclusive 2015,7FwchEgo,relaks i wellness,60482,52309,"86,49","3468,49","5,69"
2024-12-23,Wakacje dla seniorów,Nowe Destynacje 2024,kxQ2Eo1X,spokojne wakacje,24292,8354,"34,39","1850,16","28,93"
2023-03-11,Rodzinne wakacje,Pakiety Wakacyjne 2023,SqEq5fm7,rodzinne wakacje,7907,298,"3,77","2058,02","12,33"
2022-10-28,Egzotyczne destynacje,First Minute 2022,MDax8RcG,przygoda,76156,23010,"30,21","4856,96","12,43"
2018-07-12,Egzotyczne destynacje,First Minute 2018,sKC5gIG6,eksploracja,5895,5091,"86,36","1986,15","6,88"
2017-05-15,Wakacje budżetowe,Nowe Destynacje 2017,N4FQqGjA,oszczędne podróże,21594,6583,"30,49","2601,01","15,20"
2017-11-26,Luksusowe podróże,Last Minute 2017,6cUTC4YQ,relaks,9697,4980,"51,36","1629,59","7,36"
2021-01-04,Relaks i wellness,Pakiety Wakacyjne 2021,EQc8wxrR,spa,40519,33781,"83,37","2907,85","22,69"
2018-06-19,Wakacje dla seniorów,Pakiety Wakacyjne 2018,lOxezlNG,dla seniorów,79799,72554,"90,92","3017,56","2,49"
2020-09-20,Wakacje budżetowe,Last Minute 2020,uObF0fjs,oszczędne podróże,20571,5933,"28,84","3305,34","9,00"
2018-08-22,Egzotyczne destynacje,First Minute 2018,cOULSPMr,dzika przyroda,33372,1876,"5,62","3512,61","29,95"
2021-11-01,Egzotyczne destynacje,First Minute 2021,mmfHv80I,plaże,23891,16766,"70,18","1622,44","22,90"
2024-09-27,Wakacje budżetowe,Nowe Destynacje 2024,U81OyVFY,oferty specjalne,40041,39471,"98,58","789,05","0,72"
2022-07-15,Luksusowe podróże,Pakiety Wakacyjne 2022,5beOmNCZ,5-gwiazdek,34449,32596,"94,62","1652,77","23,75"
2022-06-01,Wakacje dla seniorów,Last Minute 2022,Fwpb85Rc,relaks i wellness,1127,497,"44,10","3653,43","9,25"
2023-08-13,Relaks i wellness,Pakiety Wakacyjne 2023,CZrKgixP,dla seniorów,86801,43173,"49,74","4955,62","4,08"
2022-06-04,Egzotyczne destynacje,Pakiety Wakacyjne 2022,gO9JAOy6,nieodkryte miejsca,20655,4887,"23,66","2421,04","12,88"
2016-12-05,Luksusowe podróże,Pakiety Wakacyjne 2016,PwcVmWKZ,luksusowe podróże,22101,20299,"91,85","4894,42","29,30"
2017-07-16,Relaks i wellness,Oferty Specjalne 2017,rZYjwPWU,dla seniorów,8734,2334,"26,72","3461,25","9,78"
2018-06-10,Wakacje budżetowe,Oferty Specjalne 2018,bhTNQ3KZ,oszczędne podróże,61067,31639,"51,81","3440,06","4,89"
2022-05-31,Przygoda i eksploracja,Pakiety Wakacyjne 2022,SeKKZnLt,egzotyka,72792,13906,"19,10","195,53","7,70"
2016-06-28,Wakacje dla seniorów,Pakiety Wakacyjne 2016,bYRxgD3g,relaks i wellness,49319,18139,"36,78","1970,05","22,45"
2020-08-15,Luksusowe podróże,Oferty Specjalne 2020,ZMtyYjXE,wysoki standard,18680,8142,"43,59","2203,17","12,12"
2021-07-22,Relaks i wellness,First Minute 2021,KInhw709,joga,24050,3772,"15,68","3882,01","26,40"
2020-04-30,Luksusowe podróże,Oferty Specjalne 2020,XtmQL7lp,wysoki standard,71858,18178,"25,30","3461,79","11,09"
